Timestamp,DRA0010_COATING_DIAMETER
="2022-11-30 01:25:32.141",5038.0
="2022-11-30 01:25:08.263",5038.0
="2022-11-30 01:24:43.876",5039.0
="2022-11-30 01:24:18.537",5038.0
="2022-11-30 01:23:52.790",5039.0
="2022-11-30 01:23:28.753",5040.0
="2022-11-30 01:23:04.485",5039.0
="2022-11-30 01:22:37.558",4956.0
="2022-11-30 01:22:11.592",4955.0
="2022-11-30 01:21:16.336",5000.0
="2022-11-30 01:20:51.219",4999.0
="2022-11-30 01:20:26.571",5000.0
="2022-11-30 01:20:02.404",4999.0
="2022-11-30 01:19:38.946",5000.0
="2022-11-30 01:19:12.168",5000.0
="2022-11-30 01:18:47.532",5000.0
="2022-11-30 01:18:22.883",5000.0
="2022-11-30 01:17:43.317",5000.0
="2022-11-30 01:17:18.670",5000.0
="2022-11-30 01:16:54.033",5000.0
="2022-11-30 01:16:29.866",4999.0
="2022-11-30 01:16:04.027",5000.0
="2022-11-30 01:15:39.389",5000.0
="2022-11-30 01:15:14.752",5000.0
="2022-11-30 01:14:49.154",5000.0
="2022-11-30 01:14:24.997",5000.0
="2022-11-30 01:13:59.880",5000.0
="2022-11-30 01:13:35.242",5000.0
="2022-11-30 01:13:10.605",5000.0
="2022-11-30 01:12:44.778",5000.0
="2022-11-30 01:12:19.660",5000.0
="2022-11-30 01:11:55.972",5000.0
="2022-11-30 01:11:31.805",5000.0
="2022-11-30 01:11:07.167",5000.0
="2022-11-30 01:10:42.989",5000.0
="2022-11-30 01:10:18.352",5000.0
="2022-11-30 01:09:54.665",5000.0
="2022-11-30 01:09:30.497",4999.0
="2022-11-30 01:09:04.880",5000.0
="2022-11-30 01:08:40.572",4999.0
="2022-11-30 01:08:16.274",5000.0
="2022-11-30 01:07:51.487",5000.0
="2022-11-30 01:07:27.189",5000.0
="2022-11-30 01:07:01.931",4999.0
="2022-11-30 01:06:36.673",4999.0
="2022-11-30 01:06:11.898",5000.0
="2022-11-30 01:05:47.588",5000.0
="2022-11-30 01:05:23.282",5000.0
="2022-11-30 01:04:58.505",4999.0
="2022-11-30 01:04:34.257",5000.0
="2022-11-30 01:04:10.089",5000.0
="2022-11-30 01:03:45.452",5000.0
="2022-11-30 01:03:21.703",5000.0
="2022-11-30 01:02:55.976",5000.0
="2022-11-30 01:02:31.669",5000.0
="2022-11-30 01:02:06.892",5000.0
="2022-11-30 01:01:42.585",5000.0
="2022-11-30 01:01:18.286",5000.0
="2022-11-30 01:00:53.498",5000.0
="2022-11-30 01:00:28.721",5000.0
="2022-11-30 01:00:02.984",5000.0
="2022-11-30 00:59:37.986",5000.0
="2022-11-30 00:59:13.828",5000.0
="2022-11-30 00:58:48.712",5000.0
="2022-11-30 00:58:24.545",4999.0
="2022-11-30 00:58:00.366",5000.0
="2022-11-30 00:57:35.720",5000.0
="2022-11-30 00:57:11.062",5000.0
="2022-11-30 00:53:31.053",4999.0
="2022-11-30 00:53:06.396",5038.0
="2022-11-30 00:52:41.869",5039.0
="2022-11-30 00:52:17.831",5038.0
="2022-11-30 00:51:53.523",5039.0
="2022-11-30 00:51:26.797",5039.0
="2022-11-30 00:51:02.467",5038.0
="2022-11-30 00:50:27.242",5040.0
="2022-11-30 00:50:03.234",4997.0
="2022-11-30 00:49:37.736",4992.0
="2022-11-30 00:49:12.229",4972.0
="2022-11-30 00:48:46.492",4974.0
="2022-11-30 00:48:21.014",4974.0
="2022-11-30 00:47:56.026",4974.0
="2022-11-30 00:47:30.309",4974.0
="2022-11-30 00:47:06.542",4975.0
="2022-11-30 00:46:41.545",4975.0
="2022-11-30 00:46:16.538",4976.0
="2022-11-30 00:45:51.289",4971.0
="2022-11-30 00:45:26.532",4976.0
="2022-11-30 00:45:01.526",4979.0
="2022-11-30 00:44:37.517",4977.0
="2022-11-30 00:44:12.540",4980.0
="2022-11-30 00:43:49.251",4977.0
="2022-11-30 00:43:24.264",4971.0
="2022-11-30 00:43:00.007",4975.0
="2022-11-30 00:42:34.780",4971.0
="2022-11-30 00:42:09.782",4977.0
="2022-11-30 00:41:44.575",4976.0
="2022-11-30 00:41:17.867",4979.0
="2022-11-30 00:40:54.120",4973.0
="2022-11-30 00:40:30.112",4970.0
="2022-11-30 00:40:06.824",4974.0
="2022-11-30 00:39:41.098",4975.0
="2022-11-30 00:39:14.630",4975.0
="2022-11-30 00:38:49.162",4973.0
="2022-11-30 00:38:24.895",4972.0
="2022-11-30 00:37:58.917",4975.0
="2022-11-30 00:37:34.150",4973.0
="2022-11-30 00:37:09.153",4976.0
="2022-11-30 00:36:44.155",4973.0
="2022-11-30 00:36:19.417",4969.0
="2022-11-30 00:35:54.899",4976.0
="2022-11-30 00:35:30.392",4980.0
="2022-11-30 00:35:05.384",4980.0
="2022-11-30 00:34:40.877",4977.0
="2022-11-30 00:34:15.160",4980.0
="2022-11-30 00:33:50.662",4977.0
="2022-11-30 00:33:25.425",4988.0
="2022-11-30 00:32:59.448",4980.0
="2022-11-30 00:32:33.949",4983.0
="2022-11-30 00:32:08.712",4987.0
="2022-11-30 00:31:44.945",4982.0
="2022-11-30 00:31:20.437",4983.0
="2022-11-30 00:30:54.450",4990.0
="2022-11-30 00:30:29.452",4993.0
="2022-11-30 00:30:03.965",4982.0
="2022-11-30 00:29:38.477",4984.0
="2022-11-30 00:29:13.469",4984.0
="2022-11-30 00:28:47.492",4986.0
="2022-11-30 00:28:22.495",4989.0
="2022-11-30 00:27:57.009",4983.0
="2022-11-30 00:27:32.001",4983.0
="2022-11-30 00:27:07.484",4992.0
="2022-11-30 00:26:41.496",4998.0
="2022-11-30 00:26:16.490",5004.0
="2022-11-30 00:25:50.491",5001.0
="2022-11-30 00:25:27.204",5001.0
="2022-11-30 00:25:02.687",5000.0
="2022-11-30 00:24:38.908",5016.0
="2022-11-30 00:24:14.390",5018.0
="2022-11-30 00:23:49.873",5026.0
="2022-11-30 00:23:26.575",5036.0
="2022-11-30 00:23:01.569",5039.0
="2022-11-30 00:22:36.560",5038.0
="2022-11-30 00:22:12.042",5038.0
="2022-11-30 00:21:46.546",5039.0
="2022-11-30 00:21:21.048",5037.0
="2022-11-30 00:20:57.270",5037.0
="2022-11-30 00:20:32.754",5038.0
="2022-11-30 00:20:08.215",5038.0
="2022-11-30 00:19:43.199",5038.0
="2022-11-30 00:19:17.930",5037.0
="2022-11-30 00:18:53.404",5038.0
="2022-11-30 00:18:27.896",5037.0
="2022-11-30 00:18:02.388",5037.0
="2022-11-30 00:17:37.372",5037.0
="2022-11-30 00:17:11.864",5037.0
="2022-11-30 00:16:48.075",5037.0
="2022-11-30 00:16:21.828",5038.0
="2022-11-30 00:15:57.541",5038.0
="2022-11-30 00:15:32.524",5038.0
="2022-11-30 00:15:07.996",5038.0
="2022-11-30 00:14:43.259",5038.0
="2022-11-30 00:14:17.362",5038.0
="2022-11-30 00:13:52.682",5037.0
="2022-11-30 00:13:27.276",5039.0
="2022-11-30 00:13:02.838",5039.0
="2022-11-30 00:12:37.921",5038.0
="2022-11-30 00:12:12.515",5038.0
="2022-11-30 00:11:48.076",5038.0
="2022-11-30 00:11:23.159",5039.0
="2022-11-30 00:10:58.981",5038.0
="2022-11-30 00:10:34.074",5038.0
="2022-11-30 00:10:08.196",5038.0
="2022-11-30 00:09:42.329",5039.0
="2022-11-30 00:09:16.461",5037.0
="2022-11-30 00:08:50.594",5038.0
="2022-11-30 00:08:26.687",5038.0
="2022-11-30 00:08:01.308",5037.0
="2022-11-30 00:07:36.903",5038.0
="2022-11-30 00:07:12.254",5037.0
="2022-11-30 00:06:47.856",5037.0
="2022-11-30 00:06:22.959",5038.0
="2022-11-30 00:05:57.102",5037.0
="2022-11-30 00:05:32.205",5037.0
="2022-11-30 00:05:06.826",5037.0
="2022-11-30 00:04:42.429",5038.0
="2022-11-30 00:04:17.533",5038.0
="2022-11-30 00:03:53.134",5038.0
="2022-11-30 00:03:28.006",5038.0
="2022-11-30 00:03:02.649",5038.0
="2022-11-30 00:02:37.771",5038.0
="2022-11-30 00:02:12.413",5039.0
="2022-11-30 00:01:46.806",5038.0
="2022-11-30 00:01:21.939",5038.0
="2022-11-30 00:00:56.093",5038.0
="2022-11-30 00:00:31.215",5038.0
="2022-11-30 00:00:06.107",5038.0
="2022-11-29 23:59:40.749",5038.0
="2022-11-29 23:59:15.873",5037.0
="2022-11-29 23:58:50.025",5038.0
="2022-11-29 23:58:24.187",5038.0
="2022-11-29 23:57:59.309",5038.0
="2022-11-29 23:57:35.662",5038.0
="2022-11-29 23:57:11.274",5038.0
="2022-11-29 23:56:47.617",5037.0
="2022-11-29 23:56:22.500",5037.0
="2022-11-29 23:55:59.342",5037.0
="2022-11-29 23:55:35.944",5037.0
="2022-11-29 23:55:11.556",5037.0
="2022-11-29 23:54:47.180",5037.0
="2022-11-29 23:54:23.532",5037.0
="2022-11-29 23:53:59.154",5037.0
="2022-11-29 23:53:34.526",5039.0
="2022-11-29 23:53:09.670",5037.0
="2022-11-29 23:52:44.311",5038.0
="2022-11-29 23:52:19.454",5038.0
="2022-11-29 23:51:54.337",5038.0
="2022-11-29 23:51:28.990",5038.0
="2022-11-29 23:51:03.631",5038.0
="2022-11-29 23:50:39.024",5038.0
="2022-11-29 23:50:15.617",5039.0
="2022-11-29 23:49:51.230",5037.0
="2022-11-29 23:49:26.371",5038.0
="2022-11-29 23:49:02.714",5038.0
="2022-11-29 23:48:36.877",5038.0
="2022-11-29 23:48:12.010",5038.0
="2022-11-29 23:47:47.142",5038.0
="2022-11-29 23:47:21.794",5038.0
="2022-11-29 23:46:57.187",5038.0
="2022-11-29 23:46:32.799",5037.0
="2022-11-29 23:46:08.661",5038.0
="2022-11-29 23:45:43.804",5038.0
="2022-11-29 23:45:18.446",5038.0
="2022-11-29 23:44:54.068",5037.0
="2022-11-29 23:44:28.712",5039.0
="2022-11-29 23:44:03.363",5038.0
="2022-11-29 23:43:40.208",5038.0
="2022-11-29 23:43:15.839",5037.0
="2022-11-29 23:42:50.002",5037.0
="2022-11-29 23:42:24.653",5037.0
="2022-11-29 23:41:59.557",5038.0
="2022-11-29 23:41:34.450",5039.0
="2022-11-29 23:41:10.822",5039.0
="2022-11-29 23:40:45.953",5038.0
="2022-11-29 23:40:20.607",5039.0
="2022-11-29 23:39:56.720",5038.0
="2022-11-29 23:39:31.862",5038.0
="2022-11-29 23:39:06.994",5039.0
="2022-11-29 23:38:41.647",5038.0
="2022-11-29 23:38:15.329",5038.0
="2022-11-29 23:37:49.983",5039.0
="2022-11-29 23:37:24.155",5038.0
="2022-11-29 23:37:00.515",5038.0
="2022-11-29 23:36:35.668",5039.0
="2022-11-29 23:36:11.301",5038.0
="2022-11-29 23:35:46.445",5038.0
="2022-11-29 23:35:21.587",5037.0
="2022-11-29 23:34:57.469",5038.0
="2022-11-29 23:34:32.371",5038.0
="2022-11-29 23:34:07.515",5037.0
="2022-11-29 23:33:41.437",5038.0
="2022-11-29 23:33:15.119",5038.0
="2022-11-29 23:32:49.772",5038.0
="2022-11-29 23:32:24.924",5038.0
="2022-11-29 23:32:00.067",5038.0
="2022-11-29 23:31:35.230",5038.0
="2022-11-29 23:31:09.893",5038.0
="2022-11-29 23:30:44.565",5038.0
="2022-11-29 23:30:19.967",5037.0
="2022-11-29 23:29:55.609",5037.0
="2022-11-29 23:29:31.022",5037.0
="2022-11-29 23:29:06.184",5037.0
="2022-11-29 23:28:42.567",5037.0
="2022-11-29 23:28:17.729",5039.0
="2022-11-29 23:27:52.411",5037.0
="2022-11-29 23:27:27.575",5039.0
="2022-11-29 23:27:02.498",5038.0
="2022-11-29 23:26:37.178",5039.0
="2022-11-29 23:26:11.372",5038.0
="2022-11-29 23:25:46.545",5037.0
="2022-11-29 23:25:21.707",5038.0
="2022-11-29 23:24:56.760",5037.0
="2022-11-29 23:24:31.452",5037.0
="2022-11-29 23:24:06.634",5038.0
="2022-11-29 23:23:41.806",5039.0
="2022-11-29 23:23:17.709",5039.0
="2022-11-29 23:22:51.162",5037.0
="2022-11-29 23:22:25.845",5038.0
="2022-11-29 23:22:00.047",5038.0
="2022-11-29 23:21:34.990",5038.0
="2022-11-29 23:21:10.161",5038.0
="2022-11-29 23:20:45.345",5038.0
="2022-11-29 23:20:20.528",5037.0
="2022-11-29 23:19:55.709",5038.0
="2022-11-29 23:19:31.612",5038.0
="2022-11-29 23:19:06.305",5038.0
="2022-11-29 23:18:41.477",5038.0
="2022-11-29 23:18:16.659",5037.0
="2022-11-29 23:17:51.582",5038.0
="2022-11-29 23:17:25.774",5039.0
="2022-11-29 23:17:01.198",5037.0
="2022-11-29 23:16:35.640",5039.0
="2022-11-29 23:16:10.332",5038.0
="2022-11-29 23:15:45.504",5039.0
="2022-11-29 23:15:21.427",5038.0
="2022-11-29 23:14:57.819",5038.0
="2022-11-29 23:14:34.931",5038.0
="2022-11-29 23:14:09.875",5038.0
="2022-11-29 23:13:44.567",5038.0
="2022-11-29 23:13:19.750",5039.0
="2022-11-29 23:12:55.171",5039.0
="2022-11-29 23:12:30.345",5039.0
="2022-11-29 23:12:06.306",5038.0
="2022-11-29 23:11:40.259",5038.0
="2022-11-29 23:11:16.642",5039.0
="2022-11-29 23:10:52.055",5038.0
="2022-11-29 23:10:26.817",5039.0
="2022-11-29 23:10:02.949",5039.0
="2022-11-29 23:09:37.132",5038.0
="2022-11-29 23:09:12.775",5039.0
="2022-11-29 23:08:47.446",5039.0
="2022-11-29 23:08:22.370",5038.0
="2022-11-29 23:07:58.742",5039.0
="2022-11-29 23:07:34.374",5038.0
="2022-11-29 23:07:10.256",5039.0
="2022-11-29 23:06:45.408",5039.0
="2022-11-29 23:06:19.592",5038.0
="2022-11-29 23:05:55.844",5039.0
="2022-11-29 23:05:30.997",5038.0
="2022-11-29 23:05:05.649",5038.0
="2022-11-29 23:04:39.842",5039.0
="2022-11-29 23:04:15.085",5039.0
="2022-11-29 23:03:51.327",5039.0
="2022-11-29 23:03:25.589",5039.0
="2022-11-29 23:03:00.892",4955.0
="2022-11-29 23:02:35.325",5039.0
="2022-11-29 23:02:10.746",4982.0
="2022-11-29 23:01:47.379",5039.0
="2022-11-29 23:01:21.833",4954.0
="2022-11-29 23:00:56.454",4999.0
="2022-11-29 23:00:32.287",5000.0
="2022-11-29 23:00:08.109",5000.0
="2022-11-29 22:59:42.521",5000.0
="2022-11-29 22:59:16.924",5000.0
="2022-11-29 22:58:51.567",5000.0
="2022-11-29 22:58:28.109",4999.0
="2022-11-29 22:58:03.940",5000.0
="2022-11-29 22:57:40.244",4999.0
="2022-11-29 22:57:16.787",5000.0
="2022-11-29 22:56:51.188",5000.0
="2022-11-29 22:56:26.072",4999.0
="2022-11-29 22:56:01.903",5000.0
="2022-11-29 22:55:37.737",5000.0
="2022-11-29 22:55:11.908",5000.0
="2022-11-29 22:54:46.782",4999.0
="2022-11-29 22:54:22.144",5000.0
="2022-11-29 22:53:57.965",5000.0
="2022-11-29 22:53:33.799",5000.0
="2022-11-29 22:53:09.151",5000.0
="2022-11-29 22:52:45.703",5000.0
="2022-11-29 22:52:21.526",5000.0
="2022-11-29 22:51:56.169",4999.0
="2022-11-29 22:51:32.002",5000.0
="2022-11-29 22:51:06.754",5000.0
="2022-11-29 22:50:41.497",5000.0
="2022-11-29 22:50:16.708",5000.0
="2022-11-29 22:49:51.931",5000.0
="2022-11-29 22:49:27.613",5000.0
="2022-11-29 22:49:02.836",5000.0
="2022-11-29 22:48:38.518",5000.0
="2022-11-29 22:48:14.212",5000.0
="2022-11-29 22:47:48.953",5000.0
="2022-11-29 22:47:23.455",4999.0
="2022-11-29 22:46:57.239",5000.0
="2022-11-29 22:46:33.412",5000.0
="2022-11-29 22:46:08.623",5000.0
="2022-11-29 22:45:44.316",5000.0
="2022-11-29 22:45:20.958",5000.0
="2022-11-29 22:44:55.282",5000.0
="2022-11-29 22:44:31.583",4999.0
="2022-11-29 22:44:08.365",5000.0
="2022-11-29 22:43:42.538",5000.0
="2022-11-29 22:29:02.378",5000.0
="2022-11-29 22:28:35.959",5000.0
="2022-11-29 22:28:11.564",5000.0
="2022-11-29 22:27:45.715",4999.0
="2022-11-29 22:27:19.859",5000.0
="2022-11-29 22:26:44.002",4999.0
="2022-11-29 22:26:18.365",5038.0
="2022-11-29 22:25:52.496",5038.0
="2022-11-29 22:25:27.609",5038.0
="2022-11-29 22:25:02.241",5038.0
="2022-11-29 22:24:36.385",5038.0
="2022-11-29 22:24:12.248",5038.0
="2022-11-29 22:23:47.379",5037.0
="2022-11-29 22:23:21.521",5037.0
="2022-11-29 22:22:57.145",5038.0
="2022-11-29 22:22:32.997",5038.0
="2022-11-29 22:22:08.849",5038.0
="2022-11-29 22:21:44.451",5038.0
="2022-11-29 22:21:20.044",5038.0
="2022-11-29 22:20:55.887",5037.0
="2022-11-29 22:20:30.999",5038.0
="2022-11-29 22:20:05.632",5038.0
="2022-11-29 22:19:39.304",5038.0
="2022-11-29 22:19:13.457",5038.0
="2022-11-29 22:18:48.360",5038.0
="2022-11-29 22:18:23.742",5038.0
="2022-11-29 22:17:58.415",5037.0
="2022-11-29 22:17:33.138",5038.0
="2022-11-29 22:17:09.019",5038.0
="2022-11-29 22:16:44.152",5038.0
="2022-11-29 22:16:19.295",5038.0
="2022-11-29 22:15:53.467",5038.0
="2022-11-29 22:15:28.609",5038.0
="2022-11-29 22:15:03.752",5037.0
="2022-11-29 22:14:38.415",5037.0
="2022-11-29 22:14:13.548",5038.0
="2022-11-29 22:13:48.709",5038.0
="2022-11-29 22:13:23.942",5038.0
="2022-11-29 22:12:59.675",5039.0
="2022-11-29 22:12:34.447",5037.0
="2022-11-29 22:12:10.181",5038.0
="2022-11-29 22:11:45.042",5039.0
="2022-11-29 22:11:18.356",5039.0
="2022-11-29 22:10:53.128",4999.0
="2022-11-29 22:10:27.511",4956.0
="2022-11-29 22:10:02.653",4956.0
="2022-11-29 22:09:37.114",4956.0
="2022-11-29 22:09:12.568",5000.0
="2022-11-29 22:08:47.531",5039.0
="2022-11-29 22:08:22.492",4954.0
="2022-11-29 22:07:59.035",5000.0
="2022-11-29 22:07:34.878",5000.0
="2022-11-29 22:07:10.240",5000.0
="2022-11-29 22:06:44.883",5000.0
="2022-11-29 22:06:19.305",5000.0
="2022-11-29 22:05:54.669",5000.0
="2022-11-29 22:05:30.030",5000.0
="2022-11-29 22:05:05.873",4999.0
="2022-11-29 22:04:41.234",5000.0
="2022-11-29 22:04:16.118",5000.0
="2022-11-29 22:03:51.960",5000.0
="2022-11-29 22:03:27.792",5000.0
="2022-11-29 22:03:03.154",5000.0
="2022-11-29 22:02:38.518",4999.0
="2022-11-29 22:02:14.129",5000.0
="2022-11-29 22:01:50.442",5000.0
="2022-11-29 22:01:24.615",4999.0
="2022-11-29 22:01:00.368",5000.0
="2022-11-29 22:00:35.601",5000.0
="2022-11-29 22:00:10.823",4999.0
="2022-11-29 21:59:46.046",5000.0
="2022-11-29 21:59:20.788",4999.0
="2022-11-29 21:58:56.491",5000.0
="2022-11-29 21:58:32.192",5000.0
="2022-11-29 21:58:07.416",5000.0
="2022-11-29 21:57:43.108",4999.0
="2022-11-29 21:57:18.811",5000.0
="2022-11-29 21:56:53.562",4999.0
="2022-11-29 21:56:29.266",5000.0
="2022-11-29 21:56:04.957",5000.0
="2022-11-29 21:55:40.180",5000.0
="2022-11-29 21:55:16.614",5000.0
="2022-11-29 21:54:50.875",5000.0
="2022-11-29 21:54:26.108",5000.0
="2022-11-29 21:54:00.380",5000.0
="2022-11-29 21:53:34.502",5000.0
="2022-11-29 21:53:10.335",5000.0
="2022-11-29 21:52:45.227",5000.0
="2022-11-29 21:52:21.070",4999.0
="2022-11-29 21:51:56.442",5000.0
="2022-11-29 21:51:31.805",5000.0
="2022-11-29 21:51:07.169",5000.0
="2022-11-29 21:50:43.480",5000.0
="2022-11-29 21:50:19.563",4999.0
="2022-11-29 21:49:53.974",5000.0
="2022-11-29 21:49:30.287",5000.0
="2022-11-29 21:49:05.649",5000.0
="2022-11-29 21:48:41.022",5000.0
="2022-11-29 21:48:16.384",5000.0
="2022-11-29 21:47:52.227",5000.0
="2022-11-29 21:47:28.531",5000.0
="2022-11-29 21:47:05.081",5000.0
="2022-11-29 21:46:39.265",5000.0
="2022-11-29 21:46:15.106",5000.0
="2022-11-29 21:45:50.000",5000.0
="2022-11-29 21:45:25.842",5000.0
="2022-11-29 21:45:00.724",5000.0
="2022-11-29 21:44:36.098",5000.0
="2022-11-29 21:44:12.410",5000.0
="2022-11-29 21:43:46.832",5000.0
="2022-11-29 21:43:21.725",5000.0
="2022-11-29 21:42:45.709",4999.0
="2022-11-29 21:22:35.990",5037.0
="2022-11-29 21:22:12.332",5038.0
="2022-11-29 21:21:46.664",5038.0
="2022-11-29 21:21:21.358",5037.0
="2022-11-29 21:20:57.259",5039.0
="2022-11-29 21:20:31.212",5037.0
="2022-11-29 21:20:05.905",5038.0
="2022-11-29 21:19:41.078",5037.0
="2022-11-29 21:19:16.990",5038.0
="2022-11-29 21:18:51.673",5038.0
="2022-11-29 21:18:26.856",5038.0
="2022-11-29 21:18:01.537",5038.0
="2022-11-29 21:17:37.928",5039.0
="2022-11-29 21:17:14.072",5038.0
="2022-11-29 21:16:49.966",5038.0
="2022-11-29 21:16:25.136",5037.0
="2022-11-29 21:15:59.339",5038.0
="2022-11-29 21:15:35.002",5038.0
="2022-11-29 21:15:10.165",5037.0
="2022-11-29 21:14:44.348",5038.0
="2022-11-29 21:14:19.511",5037.0
="2022-11-29 21:13:54.183",5038.0
="2022-11-29 21:13:29.576",5039.0
="2022-11-29 21:13:04.488",5039.0
="2022-11-29 21:12:38.660",5038.0
="2022-11-29 21:12:13.323",5039.0
="2022-11-29 21:11:47.244",5038.0
="2022-11-29 21:11:21.907",5038.0
="2022-11-29 21:10:56.561",5038.0
="2022-11-29 21:10:31.922",5038.0
="2022-11-29 21:10:08.046",5039.0
="2022-11-29 21:09:43.288",5038.0
="2022-11-29 21:09:17.571",5039.0
="2022-11-29 21:08:51.613",5039.0
="2022-11-29 21:08:26.385",5039.0
="2022-11-29 21:08:01.687",5039.0
="2022-11-29 21:07:38.160",5038.0
="2022-11-29 21:07:13.902",4957.0
="2022-11-29 21:06:47.794",4955.0
="2022-11-29 21:06:22.478",4956.0
="2022-11-29 21:05:58.171",5040.0
="2022-11-29 21:05:33.422",5000.0
="2022-11-29 21:05:07.596",5000.0
="2022-11-29 21:04:42.958",4999.0
="2022-11-29 21:04:17.851",4999.0
="2022-11-29 21:03:53.213",5000.0
="2022-11-29 21:03:29.515",5000.0
="2022-11-29 21:03:04.877",5000.0
="2022-11-29 21:02:40.710",5000.0
="2022-11-29 21:02:16.072",5000.0
="2022-11-29 21:01:52.635",5000.0
="2022-11-29 21:01:28.468",5000.0
="2022-11-29 21:01:04.301",5000.0
="2022-11-29 21:00:40.132",5000.0
="2022-11-29 21:00:15.015",5000.0
="2022-11-29 20:59:51.328",5000.0
="2022-11-29 20:59:27.081",5000.0
="2022-11-29 20:59:02.072",5000.0
="2022-11-29 20:58:37.765",5000.0
="2022-11-29 20:58:13.467",5000.0
="2022-11-29 20:57:49.160",5000.0
="2022-11-29 20:57:24.862",5000.0
="2022-11-29 20:57:00.084",5000.0
="2022-11-29 20:56:34.827",5000.0
="2022-11-29 20:56:10.519",5000.0
="2022-11-29 20:55:45.742",5000.0
="2022-11-29 20:55:20.245",5000.0
="2022-11-29 20:54:55.467",5000.0
="2022-11-29 20:54:30.210",5000.0
="2022-11-29 20:54:05.902",5000.0
="2022-11-29 20:53:42.084",5000.0
="2022-11-29 20:53:16.347",5000.0
="2022-11-29 20:52:52.040",5000.0
="2022-11-29 20:52:27.263",5000.0
="2022-11-29 20:52:02.484",5000.0
="2022-11-29 20:51:37.228",5000.0
="2022-11-29 20:51:12.920",4999.0
="2022-11-29 20:50:47.673",5000.0
="2022-11-29 20:50:23.125",4999.0
="2022-11-29 20:49:57.397",5000.0
="2022-11-29 20:49:33.101",5000.0
="2022-11-29 20:49:09.752",5000.0
="2022-11-29 20:48:44.975",5000.0
="2022-11-29 20:48:20.197",4999.0
="2022-11-29 20:47:55.429",4999.0
="2022-11-29 20:47:31.611",5000.0
="2022-11-29 20:47:05.885",5000.0
="2022-11-29 20:46:41.588",5000.0
="2022-11-29 20:46:16.469",5000.0
="2022-11-29 20:45:51.843",5000.0
="2022-11-29 20:45:27.205",5000.0
="2022-11-29 20:45:02.576",5000.0
="2022-11-29 20:44:37.220",5000.0
="2022-11-29 20:44:13.062",5000.0
="2022-11-29 20:43:48.435",5000.0
="2022-11-29 20:43:23.806",5000.0
="2022-11-29 20:42:59.649",5000.0
="2022-11-29 20:42:35.011",5000.0
="2022-11-29 20:42:10.854",5000.0
="2022-11-29 20:41:46.946",5000.0
="2022-11-29 18:53:45.981",5000.0
="2022-11-29 18:53:22.322",5039.0
="2022-11-29 18:52:57.554",5037.0
="2022-11-29 18:52:31.808",5038.0
="2022-11-29 18:52:07.990",5038.0
="2022-11-29 18:51:42.224",5039.0
="2022-11-29 18:51:16.696",5038.0
="2022-11-29 18:50:53.588",5038.0
="2022-11-29 18:50:29.261",5037.0
="2022-11-29 18:50:03.383",5038.0
="2022-11-29 18:49:38.716",5039.0
="2022-11-29 18:49:12.828",5038.0
="2022-11-29 18:48:47.181",5011.0
="2022-11-29 18:48:21.492",5038.0
="2022-11-29 18:47:56.975",5039.0
="2022-11-29 18:47:32.218",5008.0
="2022-11-29 18:47:06.470",4961.0
="2022-11-29 18:46:41.464",4956.0
="2022-11-29 18:46:15.476",4982.0
="2022-11-29 18:45:50.199",4981.0
="2022-11-29 18:45:24.681",4980.0
="2022-11-29 18:45:00.413",4969.0
="2022-11-29 18:44:34.156",4967.0
="2022-11-29 18:44:08.649",4979.0
="2022-11-29 18:43:43.642",4971.0
="2022-11-29 18:43:19.364",4967.0
="2022-11-29 18:42:54.826",4970.0
="2022-11-29 18:42:29.809",4968.0
="2022-11-29 18:42:04.301",4973.0
="2022-11-29 18:41:38.794",4974.0
="2022-11-29 18:41:13.778",4981.0
="2022-11-29 18:40:49.739",4981.0
="2022-11-29 18:40:24.241",4981.0
="2022-11-29 18:39:58.733",4980.0
="2022-11-29 18:39:34.447",4978.0
="2022-11-29 18:39:09.430",4988.0
="2022-11-29 18:38:44.411",4988.0
="2022-11-29 18:38:19.393",4991.0
="2022-11-29 18:37:53.887",4993.0
="2022-11-29 18:37:29.109",4996.0
="2022-11-29 18:37:04.832",4991.0
="2022-11-29 18:36:40.545",5011.0
="2022-11-29 18:36:16.505",5007.0
="2022-11-29 18:35:53.199",5005.0
="2022-11-29 18:35:29.141",5002.0
="2022-11-29 18:35:04.105",5009.0
="2022-11-29 18:34:39.827",5010.0
="2022-11-29 18:34:15.289",5012.0
="2022-11-29 18:33:49.271",5013.0
="2022-11-29 18:33:24.734",5009.0
="2022-11-29 18:32:59.207",5012.0
="2022-11-29 18:32:34.180",5004.0
="2022-11-29 18:32:09.162",5006.0
="2022-11-29 18:31:43.645",5005.0
="2022-11-29 18:31:18.628",5015.0
="2022-11-29 18:30:52.619",5003.0
="2022-11-29 18:30:28.332",5007.0
="2022-11-29 18:30:03.304",5004.0
="2022-11-29 18:29:38.277",5008.0
="2022-11-29 18:29:13.749",5010.0
="2022-11-29 18:28:47.743",5005.0
="2022-11-29 18:28:22.715",5005.0
="2022-11-29 18:27:57.207",5007.0
="2022-11-29 18:27:32.181",5011.0
="2022-11-29 18:27:07.152",5003.0
